169	1971-01-24 10:40:11.2496092	1	13	664	1	1965-06-25 07:46:12.9304428
170	2012-01-07 00:11:14.1236824	3	14	993	1	1973-03-28 15:42:17.3329947
171	1973-11-01 02:40:39.4791216	1	14	299	1	1964-04-16 17:11:48.0861633
172	1990-07-08 01:02:57.2678260	3	1	61	1	1998-10-30 14:04:59.6331332
173	1989-10-21 01:11:20.6060334	3	3	447	1	2013-07-24 02:19:22.6246508
174	1991-06-29 05:45:46.8280932	3	5	465	0	1964-09-21 05:51:27.1486374
175	2014-03-22 03:05:37.1935092	0	6	211	1	2002-10-01 22:09:43.2141606
176	1975-06-05 07:38:17.3054224	0	14	70	1	1997-04-13 16:04:12.7195442
177	1991-05-09 20:21:37.7238878	0	15	230	0	1980-05-08 05:09:00.2130645
178	2012-08-10 12:38:00.2876728	1	13	149	1	1998-12-22 05:19:07.6969956
179	2010-01-09 17:09:21.0250418	2	3	432	1	1955-04-01 02:22:43.0135054
180	1972-06-30 00:04:38.4683348	0	2	436	0	2000-10-10 14:32:32.9113118
181	1993-08-11 18:22:33.1919668	3	8	18	1	1982-09-12 15:45:55.2868318
182	1996-01-30 08:41:43.7789640	0	14	382	1	1965-04-06 10:36:51.2262322
183	1955-11-13 16:22:45.4510266	1	11	811	0	1964-12-29 00:32:03.9510620
184	1965-02-22 14:21:08.6993318	2	5	200	1	2004-08-17 19:55:45.0411402
185	1955-01-21 11:12:05.2477982	0	3	912	1	1970-06-13 21:34:57.9970653
186	1956-09-24 16:54:45.7772037	3	15	27	1	1967-01-07 07:17:04.3302705
187	2010-10-05 21:30:09.1600080	2	10	500	1	2009-01-27 13:38:22.8027674
188	1994-08-06 18:53:33.2371594	2	10	960	1	1965-05-19 20:39:00.7416466
189	1978-06-11 18:59:42.1687331	0	14	990	0	1994-12-10 12:42:30.7750412
190	1960-10-16 16:35:32.4169735	2	19	15	1	1958-09-04 09:40:12.6736326
191	1979-02-13 18:23:23.1911324	0	20	648	1	1974-03-16 17:32:04.9790203
192	1987-08-27 13:34:01.1626656	3	1	280	1	2005-02-07 19:45:30.0467688
193	1955-05-22 20:56:18.2635592	1	16	963	1	2012-11-07 19:54:16.0429100
194	2002-03-08 05:21:08.4360310	2	7	579	0	1998-10-15 02:58:01.5766682
195	1993-10-17 01:39:37.6707380	2	17	767	1	1963-10-18 13:32:03.5910240
196	1982-10-02 16:18:50.9109186	1	10	322	1	1982-11-15 08:46:46.9201080
197	1982-01-18 03:53:00.6583530	1	6	410	1	2016-10-09 19:42:12.8162552
198	1984-09-15 21:37:57.4156456	0	19	970	1	1955-08-24 04:48:23.2800024
199	2005-04-09 06:06:31.7930168	2	14	880	1	1984-12-05 20:08:14.9351216
200	2002-05-05 08:10:42.7442374	0	7	968	0	1964-09-08 15:23:03.8646580
201	1965-10-29 04:20:40.0448872	3	13	252	1	2005-12-24 01:24:22.7228136
202	1995-08-06 02:05:00.7232702	3	1	130	1	1992-12-14 06:08:07.0262560
203	1954-08-04 04:40:03.1473297	2	20	889	0	1982-03-08 19:29:06.1250884
204	1997-09-30 11:06:11.4543438	2	13	175	1	1990-06-05 16:32:07.4411388
205	2003-05-09 02:52:02.0610964	3	5	874	1	2007-08-06 14:35:24.9049074
206	1976-01-17 20:55:04.1234665	3	4	534	0	1978-04-28 10:39:30.1809525
207	1974-08-12 22:42:49.0150582	0	15	776	1	2006-03-11 21:13:20.5154280
208	2007-03-24 23:48:28.1669388	0	10	502	1	1977-03-20 07:36:42.0189144
209	1984-01-07 09:28:07.5289436	1	5	348	0	2006-01-02 22:06:29.9444384
210	2017-01-15 01:18:16.9279756	1	18	986	1	1968-05-22 11:50:57.2912355
211	2000-08-02 20:23:02.0204332	1	5	34	1	1986-04-17 08:23:37.7926592
212	1963-11-23 08:54:24.1393140	2	3	686	1	1990-07-30 02:49:37.1846746
213	2012-11-03 13:09:13.6261748	0	4	119	1	1985-04-05 22:40:01.2708464
214	2000-12-18 06:49:45.4674634	2	8	194	1	2006-02-21 08:27:19.1682036
215	2007-07-15 12:18:47.6547772	1	3	483	1	1959-09-14 02:26:55.5162599
216	2004-07-20 21:32:21.2863882	1	4	573	1	1972-02-01 08:09:08.4747025
217	1977-06-03 01:25:58.6538563	0	16	260	1	2005-11-24 10:39:17.5598582
218	1980-05-23 19:16:10.8134215	1	3	310	1	1993-04-27 15:01:19.2467488
219	2016-07-22 06:54:59.5177416	3	14	241	1	1970-01-26 03:53:12.3334052
220	2006-05-04 15:25:19.8000704	2	5	777	1	1977-06-08 14:51:40.4928570
221	1999-03-12 21:31:02.1093084	0	10	131	1	1995-11-12 05:09:13.9719920
222	1960-11-05 22:23:00.5162536	1	12	605	0	1966-03-18 19:57:48.9718298
223	1991-07-14 00:01:10.3953936	2	17	549	1	1961-11-13 18:43:20.7158787
224	1963-04-10 18:04:38.8326357	3	15	650	1	1959-10-22 22:06:00.2568102
225	1985-11-24 05:47:50.9325500	2	14	339	0	2016-10-12 22:10:12.3539744
226	2003-12-06 13:06:38.3164560	2	13	22	1	1976-12-07 21:26:18.0393945
227	1988-02-17 04:06:39.0042666	1	5	96	0	2003-09-22 18:10:43.5902230
228	2005-05-15 19:50:12.1700022	1	16	871	1	1967-10-10 23:21:21.0479824
229	2015-06-13 04:06:09.1573552	0	8	707	0	1953-12-05 16:19:23.5576134
230	1984-06-20 10:46:46.2825906	2	17	885	1	1972-11-17 13:22:56.2940527
231	2011-02-16 03:45:16.6470696	2	9	643	0	1998-04-04 20:21:59.9032886
232	1959-08-24 22:43:40.3082421	3	17	254	1	1977-09-16 00:20:36.9330620
233	1960-05-04 06:31:28.4946560	2	20	264	1	1967-01-17 09:10:52.7618740
234	1960-09-07 08:58:38.2808043	1	17	458	1	2008-04-22 10:59:39.1488474
235	1959-09-02 19:43:58.4234476	1	9	195	1	2012-07-18 13:08:10.1884984
236	2015-10-07 16:17:32.4686968	0	7	882	1	2007-06-30 09:37:48.2605756
237	1994-06-29 04:01:40.6316342	2	14	478	1	2000-10-29 15:07:45.1011436
238	1975-11-14 05:16:33.9966827	2	18	628	1	1992-04-25 07:59:56.5099230
239	1979-07-18 11:29:06.6382354	2	1	319	1	2014-10-13 05:20:20.1362328
240	1996-10-04 14:17:01.1243318	1	20	365	1	2009-11-16 10:55:27.8161126
241	1999-11-13 18:11:56.7621456	3	20	242	1	1978-07-29 10:03:43.8148426
242	1956-07-14 21:41:40.9930691	2	1	994	1	1984-11-10 06:01:40.7838530
243	1963-08-01 09:25:25.7082158	0	5	599	1	1977-02-14 22:32:30.7972082
244	1979-02-25 17:41:25.2407573	2	17	2	1	1979-07-22 00:51:33.4838056
245	1977-12-14 20:12:30.3965403	0	14	976	0	1990-02-18 01:16:34.8809734
246	1968-03-24 09:28:59.0518183	2	17	951	1	2001-05-18 14:42:27.7943458
247	1992-07-24 00:24:47.5364906	3	18	155	1	1972-11-04 21:05:28.7759226
248	1972-03-04 14:06:32.7960960	3	9	764	1	1959-09-18 11:26:56.8747065
249	2012-05-24 17:02:20.7812540	0	4	89	1	1992-02-02 00:31:06.0604082
250	2006-12-28 04:07:16.3843494	0	13	189	1	2009-06-17 05:22:55.1163214
251	1958-05-02 14:52:52.2570624	1	15	58	1	1994-09-21 22:07:29.3602498
252	1954-08-28 08:36:49.8449315	0	4	110	1	1976-06-15 04:40:53.5695065
253	1985-11-25 14:42:57.8979042	1	5	731	0	2003-04-29 00:55:10.9465972
254	2016-09-05 14:41:11.9929464	0	9	103	0	1960-06-30 05:16:34.4422646
255	1956-02-24 10:39:40.6349292	3	17	833	1	1986-07-29 10:13:49.8926658
256	1957-12-24 05:57:39.5286335	2	2	634	1	1992-10-08 05:26:33.7509836
257	1957-01-24 02:03:50.3278763	0	5	566	1	1984-02-01 11:24:46.3103774
258	2009-01-24 10:35:24.3146938	2	6	244	1	1975-05-18 21:23:05.8682783
259	1964-11-07 05:18:20.5217939	0	19	831	1	1991-05-24 18:21:55.0871646
260	2017-03-03 13:45:23.7446404	1	12	853	1	1983-08-30 17:09:06.8655128
261	2005-08-31 16:48:25.1192000	1	19	433	1	1992-05-06 16:28:46.5907296
262	1986-12-29 02:52:36.8450558	2	20	901	1	1991-06-02 21:51:59.4674456
263	2009-07-12 19:42:19.0095832	3	2	791	1	1976-04-15 15:17:18.4613010
264	2017-04-18 22:41:21.2463528	2	9	444	0	1986-02-16 08:43:33.6503858
265	1958-11-30 21:33:00.2809063	3	10	342	0	1987-11-18 15:28:57.3879468
266	1993-12-10 21:39:21.7121910	2	9	769	1	1961-08-02 08:03:00.8595971
267	1956-07-22 02:22:55.6446580	0	4	415	1	1976-07-13 17:38:44.4228003
268	2005-02-27 04:10:35.3453706	2	7	640	0	1994-09-14 11:40:22.1219988
269	1994-04-18 11:05:47.0440156	1	19	999	1	2011-05-06 19:19:08.9797052
270	2009-07-08 20:01:15.1860806	1	17	593	1	1969-12-15 16:49:07.2556844
271	1963-01-23 17:30:40.6547542	3	11	87	0	1989-01-02 17:01:23.3735588
272	1954-07-21 20:09:24.6571735	1	18	611	1	1966-08-02 02:39:21.0499352
273	1953-11-07 07:47:04.1751860	2	2	982	1	1996-04-15 09:40:59.1105162
274	1972-10-18 16:37:58.3934097	2	15	864	1	1977-12-10 16:57:44.5172926
275	1959-06-22 21:13:23.0379248	2	6	525	1	2016-08-11 04:47:56.6780144
276	1995-08-29 23:49:21.1162390	2	10	136	1	1964-01-02 23:07:33.1881392
277	2015-01-06 12:57:34.8080380	0	7	3	1	2006-11-01 21:25:18.1746216
278	1965-05-19 06:19:45.1546364	0	1	544	0	2000-01-24 17:51:47.2320730
279	2003-01-25 21:52:08.4360954	3	2	666	1	1987-06-04 20:49:25.3758368
280	1970-09-02 20:18:51.8807316	0	18	372	1	1968-05-28 07:27:44.5596286
281	1964-05-15 12:41:50.7799653	3	15	858	1	1957-02-03 00:20:49.2634719
282	1968-12-15 14:00:06.2081706	2	17	324	1	1997-01-05 06:43:46.7155166
283	2010-09-22 02:47:51.3887484	0	12	775	1	1993-06-08 22:50:14.9875742
284	1961-06-16 23:58:52.7730059	3	15	506	1	1962-03-21 10:56:28.4412919
285	1979-02-19 19:53:54.0255281	1	3	819	0	1995-11-27 15:15:26.9338028
286	2009-06-21 19:08:26.8021380	2	6	526	1	1974-10-21 15:41:06.3337822
287	1991-06-30 08:00:42.4103378	2	12	508	1	1992-02-18 23:25:25.9864648
288	1961-05-29 15:50:16.5017095	1	11	161	0	1959-07-21 03:54:18.3196094
289	1957-07-15 22:18:57.6458750	2	20	623	0	1974-09-26 00:45:49.2561815
290	1954-09-10 13:46:18.8948141	2	7	538	1	1972-10-11 07:41:36.4375148
291	2011-09-14 14:13:42.1408204	3	2	311	1	1976-05-29 22:13:01.9501981
292	2003-03-05 17:26:16.3169402	0	9	248	1	1978-06-14 17:44:39.2328656
293	1964-01-07 23:58:13.4748887	2	19	789	1	1953-12-03 13:38:01.4227586
294	1980-02-14 21:43:42.8935949	1	9	439	1	1984-02-14 12:11:13.2707198
295	2008-11-03 21:28:36.0051320	3	1	916	1	1970-07-13 18:26:41.2253832
296	1965-11-16 15:19:19.9170897	0	1	333	0	2004-11-26 12:11:44.3473968
297	1964-10-03 01:59:21.9834859	2	20	188	1	1961-07-28 14:44:22.3225518
298	1964-01-13 10:44:04.4618628	2	17	147	1	2008-09-29 13:48:57.1468226
299	1973-03-28 20:08:24.9598510	3	7	657	1	2009-06-03 09:22:36.0958588
300	2001-10-04 22:33:08.6843492	1	5	203	1	1981-07-19 17:13:34.0213762
301	1964-09-03 07:06:03.4071603	1	14	520	1	1977-11-05 21:03:43.3715455
302	2005-02-24 20:14:12.1911200	0	11	492	1	1995-11-22 09:25:06.6539236
303	1995-08-18 03:00:45.7520804	2	10	762	1	1966-02-12 16:07:47.8950013
304	1955-11-17 21:01:05.5951733	2	8	462	1	1975-02-18 07:41:58.8047240
305	1996-12-05 10:36:35.7295952	1	3	97	1	1973-06-15 12:21:31.7427628
306	1956-10-12 18:43:27.5998888	3	17	420	1	1981-02-20 19:28:08.3103145
307	1953-10-22 00:49:45.6697454	2	2	115	1	1997-11-30 18:59:54.4589904
308	1966-02-07 22:04:59.5044944	3	10	854	1	1978-05-20 07:57:26.4293047
309	2010-03-17 17:27:48.9550216	2	4	552	1	1961-08-20 00:28:37.7642502
310	1978-03-28 10:50:19.5186901	1	8	701	1	1975-07-28 11:06:16.7045266
311	1960-09-17 17:00:04.7205956	1	16	632	1	2003-09-07 08:01:15.5763622
312	2009-06-07 19:44:05.1732400	0	5	14	1	2001-10-08 17:32:59.0783044
313	1958-12-31 12:43:15.8785985	2	4	562	1	2005-09-14 00:33:40.4924416
314	2011-12-06 08:59:28.6410624	3	2	435	1	1975-12-28 10:54:10.5275358
315	2005-10-20 01:03:32.9646752	1	18	985	0	1979-07-28 16:48:17.6020409
316	1989-09-17 02:48:18.9110294	3	3	120	1	2013-01-30 09:44:59.8752132
317	1994-01-07 00:04:45.4563072	2	8	117	1	2015-09-24 23:01:44.4798716
318	2001-01-26 19:43:26.2365774	0	7	285	0	1967-01-27 04:20:50.0200091
